2020-09-26 21:23:58	libevdev
2020-09-26 21:23:58	libimobiledevice
2020-09-26 21:23:58	libnsl
2020-09-26 21:23:58	libplist
2020-09-26 21:23:58	libusbmuxd
2020-09-26 21:23:58	libwacom
2020-09-26 21:23:58	libxaw
2020-09-26 21:23:58	libxdg-basedir
2020-09-26 21:23:58	libxfce4ui
2020-09-26 21:23:58	libxfce4util
2020-09-26 21:23:58	libxfont2
2020-09-26 21:23:58	libxkbcommon-x11
2020-09-26 21:23:58	libxkbfile
2020-09-26 21:23:58	libxklavier
2020-09-26 21:23:58	libxpm
2020-09-26 21:23:58	libxv
2020-09-26 21:23:58	mtdev
2020-09-26 21:23:58	nitrogen
2020-09-26 21:23:58	pangomm
2020-09-26 21:23:58	perl-uri
2020-09-26 21:23:58	startup-notification
2020-09-26 21:23:58	sxhkd
2020-09-26 21:23:58	upower
2020-09-26 21:23:58	usbmuxd
2020-09-26 21:23:58	xcb-util-image
2020-09-26 21:23:58	xcb-util-keysyms
2020-09-26 21:23:58	xcb-util-renderutil
2020-09-26 21:23:58	xcb-util-wm
2020-09-26 21:23:58	xcb-util-xrm
2020-09-26 21:23:58	xf86-input-libinput
2020-09-26 21:23:58	xfce4-power-manager
2020-09-26 21:23:58	xfce4-settings
2020-09-26 21:23:58	xfconf
2020-09-26 21:23:58	xorg-server
2020-09-26 21:23:58	xorg-server-common
2020-09-26 21:23:58	xorg-server-devel
2020-09-26 21:23:58	xorg-server-xephyr
2020-09-26 21:23:58	xorg-server-xnest
2020-09-26 21:23:58	xorg-server-xvfb
2020-09-26 21:23:58	xorg-server-xwayland
2020-09-26 21:23:58	xorg-sessreg
2020-09-26 21:23:58	xorg-setxkbmap
2020-09-26 21:23:58	xorg-smproxy
2020-09-26 21:23:58	xorg-util-macros
2020-09-26 21:23:58	xorg-x11perf
2020-09-26 21:23:58	xorg-xauth
2020-09-26 21:23:58	xorg-xbacklight
2020-09-26 21:23:58	xorg-xcmsdb
2020-09-26 21:23:58	xorg-xcursorgen
2020-09-26 21:23:58	xorg-xdpyinfo
2020-09-26 21:23:58	xorg-xdriinfo
2020-09-26 21:23:58	xorg-xev
2020-09-26 21:23:58	xorg-xgamma
2020-09-26 21:23:58	xorg-xhost
2020-09-26 21:23:58	xorg-xinput
2020-09-26 21:23:58	xorg-xkbcomp
2020-09-26 21:23:58	xorg-xkbevd
2020-09-26 21:23:58	xorg-xkbutils
2020-09-26 21:23:58	xorg-xkill
2020-09-26 21:23:58	xorg-xlsatoms
2020-09-26 21:23:58	xorg-xlsclients
2020-09-26 21:23:58	xorg-xmodmap
2020-09-26 21:23:58	xorg-xpr
2020-09-26 21:23:58	xorg-xprop
2020-09-26 21:23:58	xorg-xrandr
2020-09-26 21:23:58	xorg-xrdb
2020-09-26 21:23:58	xorg-xrefresh
2020-09-26 21:23:58	xorg-xset
2020-09-26 21:23:58	xorg-xsetroot
2020-09-26 21:23:58	xorg-xvinfo
2020-09-26 21:23:58	xorg-xwd
2020-09-26 21:23:58	xorg-xwininfo
2020-09-26 21:23:58	xorg-xwud
2020-09-26 21:23:59	autorandr
2020-09-26 21:33:20	libxss
2020-09-26 22:05:52	libexif
2020-09-26 22:05:52	thunar
2020-09-26 22:07:54	libsamplerate
2020-09-26 22:09:23	jsoncpp
2020-09-26 22:09:23	libmpdclient
2020-09-26 22:09:23	xcb-util-cursor
2020-09-26 22:13:48	polybar
2020-09-26 22:30:38	aom
2020-09-26 22:30:38	c-ares
2020-09-26 22:30:38	dav1d
2020-09-26 22:30:38	giflib
2020-09-26 22:30:38	gsm
2020-09-26 22:30:38	jack
2020-09-26 22:30:38	lame
2020-09-26 22:30:38	libass
2020-09-26 22:30:38	libavc1394
2020-09-26 22:30:38	libbluray
2020-09-26 22:30:38	libiec61883
2020-09-26 22:30:38	libmfx
2020-09-26 22:30:38	libmodplug
2020-09-26 22:30:38	libraw1394
2020-09-26 22:30:38	libssh
2020-09-26 22:30:38	libtheora
2020-09-26 22:30:38	libva
2020-09-26 22:30:38	libvdpau
2020-09-26 22:30:38	libvpx
2020-09-26 22:30:38	libwebp
2020-09-26 22:30:38	l-smash
2020-09-26 22:30:38	openjpeg2
2020-09-26 22:30:38	opus
2020-09-26 22:30:38	rav1e
2020-09-26 22:30:38	vid.stab
2020-09-26 22:30:38	x264
2020-09-26 22:30:38	x265
2020-09-26 22:30:38	xvidcore
2020-09-26 22:30:38	zita-alsa-pcmi
2020-09-26 22:30:38	zita-resampler
2020-09-26 22:30:39	ffmpeg
2020-09-26 22:30:39	hidapi
2020-09-26 22:30:39	http-parser
2020-09-26 22:30:39	libevent
2020-09-26 22:30:39	libibus
2020-09-26 22:30:39	libxslt
2020-09-26 22:30:39	minizip
2020-09-26 22:30:39	sdl2
2020-09-26 22:30:39	snappy
2020-09-26 22:30:39	speex
2020-09-26 22:30:39	srt
2020-09-26 22:30:39	sysfsutils
2020-09-26 22:30:39	v4l-utils
2020-09-26 22:30:39	vmaf
2020-09-26 22:30:40	ripgrep
2020-09-26 22:36:06	nerd-fonts-source-code-pro
2020-09-26 22:55:40	btrfs-progs
2020-09-26 22:55:40	cracklib
2020-09-26 22:55:40	dmraid
2020-09-26 22:55:40	gparted
2020-09-26 22:55:40	gptfdisk
2020-09-26 22:55:40	gtkmm3
2020-09-26 22:55:40	libaio
2020-09-26 22:55:40	libatasmart
2020-09-26 22:55:40	libblockdev
2020-09-26 22:55:40	libbytesize
2020-09-26 22:55:40	libdvdread
2020-09-26 22:55:40	libyaml
2020-09-26 22:55:40	lvm2
2020-09-26 22:55:40	mdadm
2020-09-26 22:55:40	parted
2020-09-26 22:55:40	thin-provisioning-tools
2020-09-26 22:55:40	volume_key
2020-09-26 22:55:40	xfsprogs
2020-09-26 23:10:57	bc
2020-09-26 23:10:57	feh
2020-09-26 23:10:57	i3lock-color
2020-09-26 23:10:57	imlib2
